node_id,cycle_id,FFc,dFF,rho_recv,tau,lambda_t,is_attacker,blockchain_reject,PDR_t,d_bar_t
6,47,0.9304102898784565,0.0,0.9289920245742663,1.0,0.17933325008021941,0,0,1.0,50.0
6,48,0.9829752719439931,0.06360014243514976,0.9241400362539376,1.0,0.13712667395950512,0,0,0.980919957269455,50.0
6,49,0.9336680279997531,0.025283995829497228,0.9225238665592462,1.0,0.1996203480063828,0,0,0.9924148012511508,50.0
6,50,0.9299713532952067,0.05443680952763744,0.8830882734450896,1.0,0.18110744133616802,0,0,0.9836689571417088,50.0
6,51,0.888601172217502,0.0,0.9516559497883197,1.0,0.20140992458042328,0,0,1.0,50.0
6,52,1.0,0.11441307058956589,0.8806751041708762,1.0,0.2504141738431594,0,0,0.9656760788231302,50.0
6,53,0.9521385220844176,0.04835658584462711,0.9475614070606685,1.0,0.19107748783294234,0,0,0.9854930242466119,50.0
6,54,0.9802036049246847,0.048175557541745025,0.9078902259109309,1.0,0.18120874516294483,0,0,0.9855473327374765,50.0
6,55,0.951469126807409,0.020829544003772037,0.9494861851599601,1.0,0.18582081957908317,0,0,0.9937511367988684,50.0
6,56,0.9656760916969164,0.08957279464765819,0.9231741058904553,1.0,0.20530635360155966,0,0,0.9731281616057026,50.0
6,57,0.9442601410170832,0.06253134762197703,0.9779973145402991,1.0,0.20015978617815885,0,0,0.9812405957134069,50.0
6,58,0.9240819848857204,0.0416479384243954,1.0,1.0,0.20844373322874882,0,0,0.9875056184726814,50.0
6,59,1.0,0.019416836184632538,0.9104654281043107,1.0,0.182342689709048,0,0,0.9941749491446102,50.0
6,60,0.9145839024405654,0.03894058747431088,0.9364767959056034,1.0,0.14508772270045245,0,0,0.9883178237577067,50.0
6,61,0.9072574915698405,0.005092877839310855,0.8753547161080865,1.0,0.17884690407754272,0,0,0.9984721366482068,50.0
6,62,0.8969097511317895,0.09223097522668558,0.957610074390425,1.0,0.1922333219373471,0,0,0.9723307074319943,50.0
6,63,0.9489723048934234,0.02676413969699796,0.9416160898738987,1.0,0.19776086331536707,0,0,0.9919707580909006,50.0
6,64,0.941114351651014,0.06093208976246215,0.9601526200327833,1.0,0.17898672201533702,0,0,0.9817203730712614,50.0
6,65,0.9690190839551366,0.006825564533252547,0.995899515063171,1.0,0.18782298183709287,0,0,0.9979523306400242,50.0
6,66,0.9837971963588837,0.0074401360607086915,0.9545835830385819,1.0,0.2060224948570405,0,0,0.9977679591817874,50.0
6,67,0.8863790046725387,0.03552089285161796,0.9411716310879378,1.0,0.23201750247354186,0,0,0.9893437321445147,50.0
6,68,0.920658975424002,0.06413533428795665,0.932878744939901,1.0,0.1829995166457541,0,0,0.980759399713613,50.0
6,69,0.9567039686759679,0.046011284576769305,0.9237544249753853,1.0,0.206263312146647,0,0,0.9861966146269692,50.0
6,70,0.9267188159616863,0.05381675377135568,0.9394022046323521,1.0,0.16548730349710736,0,0,0.9838549738685933,50.0
6,71,0.9835183358913846,0.039347531625776595,0.9272895274592687,1.0,0.21692346926055728,0,0,0.988195740512267,50.0
6,72,0.9075674281098088,0.02670414528864027,0.9273531361242638,1.0,0.21947992675518974,0,0,0.9919887564134079,50.0
6,73,0.9784075783149903,0.05397863811905977,0.9739972243566207,1.0,0.20134362219307964,0,0,0.983806408564282,50.0
6,74,0.8912240457030718,0.0,0.9866657778864429,1.0,0.19705423372930886,0,0,1.0,50.0
6,75,0.9504657185258314,0.07812443336500899,0.8964678440031498,1.0,0.21516159973880183,0,0,0.9765626699904973,50.0
6,76,0.9818320264904167,0.004251765355519126,0.9039388117209283,1.0,0.16105389668620368,0,0,0.9987244703933442,50.0
6,77,0.9196242114629268,0.008186974680435031,0.9227015990189831,1.0,0.224008407998204,0,0,0.9975439075958695,50.0
6,78,0.944437302711507,0.05018965090517285,0.9030562519074709,1.0,0.21736353559453336,0,0,0.9849431047284481,50.0
6,79,0.9535231705060125,0.007890324376456911,0.97060738011944,1.0,0.24074255793919627,0,0,0.997632902687063,50.0
6,80,0.9342991603759908,0.023017328485121898,0.935010753028006,1.0,0.19553420555892032,0,0,0.9930948014544634,50.0
6,81,1.0,0.0,0.9433410622553388,1.0,0.18201119520861825,0,0,1.0,50.0
6,82,0.9134682210400097,0.04925989477143461,0.9395445137417184,1.0,0.17601979214969976,0,0,0.9852220315685696,50.0
6,83,0.964119752322513,0.01233583652403227,0.9819236003812841,1.0,0.18917371289128704,0,0,0.9962992490427903,50.0
6,84,0.963870690193721,0.013197467593033422,0.9559509520371087,1.0,0.23185456912039137,0,0,0.9960407597220899,50.0
6,85,0.962947358793937,0.054231451887064,0.9503025059784117,1.0,0.18290330166134433,0,0,0.9837305644338808,50.0
6,86,0.966610232211123,0.07354782562113733,0.9129690575052943,1.0,0.20141179150834676,0,0,0.9779356523136588,50.0
6,87,0.8852375006621733,0.010852100566523866,0.985435110476887,1.0,0.18974010501606514,0,0,0.9967443698300429,50.0
6,88,0.9179827200079381,0.08049506877535763,0.9316331819765535,1.0,0.2020462066761772,0,0,0.9758514793673927,50.0
6,89,0.8962751321802421,0.04229187046680186,0.9458259091326479,1.0,0.20374283973540433,0,0,0.9873124388599595,50.0
6,90,0.9239426257036858,0.020348885856652926,0.914103153161977,1.0,0.22113219698083214,0,0,0.9938953342430041,50.0
6,91,0.9742575307396357,0.020901663123011165,0.9249167516870912,1.0,0.20513567563027715,0,0,0.9937295010630967,50.0
6,92,0.9890830359714772,0.0356886331317588,0.967201740837079,1.0,0.18486180254469872,0,0,0.9892934100604723,50.0
6,93,0.9437263100744417,0.101207163147765,0.9503992689807265,1.0,0.22259940788215116,0,0,0.9696378510556705,50.0
6,94,0.9536492885476588,0.05903963239982353,0.8953957789336753,1.0,0.15749979750193968,0,0,0.9822881102800529,50.0
6,95,0.9702033425248693,0.06833756209673555,0.937660995632377,1.0,0.18700788734796672,0,0,0.9794987313709793,50.0
6,96,0.8816594783946513,0.032045192964149836,0.9755794595714158,1.0,0.1717298280350363,0,0,0.9903864421107551,50.0
6,97,0.9680572599937006,0.0,0.9537713807817579,1.0,0.22253529616522072,0,0,1.0,50.0
6,98,0.9343209429401456,0.08347955054102338,0.959898411797473,1.0,0.20838994544619432,0,0,0.974956134837693,50.0
6,99,0.9202453249169569,0.04125228757722104,0.9063722842657476,1.0,0.18872250646895083,0,0,0.9876243137268337,50.0
7,0,0.9246936661714517,0.05291350939548452,0.8723731585752954,1.0,0.18214535581523983,0,0,0.9841259471813546,50.0
7,1,0.9753637792326443,0.0395903832703493,0.8937196700033107,1.0,0.16696948009521284,0,0,0.9881228850188952,50.0
7,2,0.8971543930380644,0.007982458671682294,0.9798162992353262,1.0,0.23348863364790592,0,0,0.9976052623984953,50.0
7,3,0.9849299621092185,0.05826952125195971,0.9459181297881335,1.0,0.1844649769278736,0,0,0.9825191436244121,50.0
7,4,0.92811724405866,0.054326723027344634,0.9052219002729776,1.0,0.19659761617739685,0,0,0.9837019830917966,50.0
7,5,0.9732140107577669,0.0,0.9940631267705532,1.0,0.22027793668205511,0,0,1.0,50.0
7,6,0.9287199422992808,0.05675752107563075,0.892228512859151,1.0,0.18351401583564794,0,0,0.9829727436773108,50.0
7,7,0.982958420230064,0.006713023737041975,0.8902352087231722,1.0,0.17901406328172387,0,0,0.9979860928788874,50.0
7,8,0.9449657892144657,0.0540887072690494,0.8793522162178279,1.0,0.2006235689732926,0,0,0.9837733878192851,50.0
7,9,0.982252374190831,0.049600082113714916,0.9750671538774672,1.0,0.21603591819800896,0,0,0.9851199753658855,50.0
7,10,0.9026775862827237,0.10870411136239369,0.9690821976293039,1.0,0.18646019304775674,0,0,0.9673887665912819,50.0
7,11,0.9556866005977589,6.199854051521132e-05,0.9331461798530748,1.0,0.2007809017112912,0,0,0.9999814004378454,50.0
7,12,0.9194143750263926,0.0,0.9163940561870962,1.0,0.20199420752648184,0,0,1.0,50.0
7,13,1.0,0.03587512177316325,0.8987314578536243,1.0,0.24060745981518208,0,0,0.989237463468051,50.0
7,14,0.8912957764596332,0.0,0.9688984778225286,1.0,0.22151411249652792,0,0,1.0,50.0
7,15,0.8841140299569519,0.011273343852392185,1.0,1.0,0.19728944364412704,0,0,0.9966179968442823,50.0
7,16,0.9714596324865681,0.0476610764451494,0.9598274735379905,1.0,0.19624010123833557,0,0,0.9857016770664552,50.0
7,17,0.9424070739855468,0.0,0.9636484179623428,1.0,0.1960029187579775,0,0,1.0,50.0
7,18,0.9198906854427844,0.043612879850466045,0.9070801936127508,1.0,0.18979084265943044,0,0,0.9869161360448602,50.0
7,19,0.9602393856090531,0.027366822778317156,0.9286270066890085,1.0,0.20023859066393135,0,0,0.9917899531665049,50.0
7,20,0.9118448625559132,0.019783415625816918,0.8991519769454248,1.0,0.1883736303606959,0,0,0.9940649753122549,50.0
7,21,0.9338275826657537,0.04393901959239967,0.9843043539282883,1.0,0.20225382400831082,0,0,0.9868182941222801,50.0
7,22,0.9709634682005246,0.0012773301247156529,0.9832768223181583,1.0,0.20093253685588036,0,0,0.9996168009625853,50.0
7,23,0.9082333482580409,0.012518651139282126,0.9415098917444078,1.0,0.15765513375758947,0,0,0.9962444046582154,50.0
7,24,0.9535365828349145,0.08354106032422647,0.9676009964573933,1.0,0.1622120482425216,0,0,0.9749376819027321,50.0
7,25,0.9203660325918017,0.03527510529126785,0.948016875725651,1.0,0.18087008372847277,0,0,0.9894174684126197,50.0
7,26,0.9000193951242277,0.08760171113368435,0.9229728439601899,1.0,0.18661909751652356,0,0,0.9737194866598947,50.0
7,27,0.9401464282390386,0.030160361200217266,0.949833874401853,1.0,0.21233015484935608,0,0,0.9909518916399348,50.0
7,28,0.96894075400421,0.008344627969579499,0.9743823895321532,1.0,0.2065520116854226,0,0,0.9974966116091262,50.0
7,29,0.9050723276586329,0.04993446643506276,0.9296816307438938,1.0,0.1956073769616517,0,0,0.9850196600694812,50.0
7,30,0.9167975764708349,0.03621984636320245,0.9585177985959898,1.0,0.17060669115859392,0,0,0.9891340460910393,50.0
7,31,0.9134331292894459,0.027317125612459886,0.9702739735390962,1.0,0.19125945384779997,0,0,0.9918048623162621,50.0
7,32,0.9994176612521082,0.0735099198493165,0.9923001023444636,1.0,0.21851289242788186,0,0,0.9779470240452051,50.0
7,33,0.9588594341640877,0.0425354377567259,0.9825634060657877,1.0,0.19449381575275893,0,0,0.9872393686729822,50.0
7,34,0.9468089153164319,0.0,1.0,1.0,0.18747839072855216,0,0,1.0,50.0
7,35,0.9948506770752779,0.028066572365416254,0.9950918992804013,1.0,0.1860247316237037,0,0,0.9915800282903752,50.0
7,36,0.9475027391365362,0.048976759055527855,0.9512065383369311,1.0,0.22109067393084164,0,0,0.9853069722833416,50.0
7,37,0.9794138392641212,0.0,0.9883743628188317,1.0,0.2157038461345924,0,0,1.0,50.0
7,38,0.9561848103338465,0.042850693097747514,0.9577696396342438,1.0,0.2180675419696161,0,0,0.9871447920706757,50.0
7,39,0.9586144017316335,0.013669238286542795,0.8908604251619152,1.0,0.2148128541968615,0,0,0.9958992285140371,50.0
7,40,0.9290033227261341,0.0837269458827081,0.9431229803130659,1.0,0.16308242250746352,0,0,0.9748819162351876,50.0
7,41,0.9877799165760586,0.043078415088852975,0.937418265581214,1.0,0.18010385525710498,0,0,0.9870764754733441,50.0
7,42,0.885179310712052,0.060369716492520785,0.9677162806874428,1.0,0.23541595443455127,0,0,0.9818890850522438,50.0
7,43,0.9130003320900236,0.03635138321401768,1.0,1.0,0.18519341268322578,0,0,0.9890945850357947,50.0
7,44,0.9718095079527749,0.046418599946097164,0.9874286639838107,1.0,0.22383101625300292,0,0,0.9860744200161708,50.0
7,45,0.9302574679913267,0.011915064900167482,0.99636835395844,1.0,0.18035089482664818,0,0,0.9964254805299497,50.0
7,46,1.0,0.03560018198546932,0.9369301593103557,1.0,0.22659746496836863,0,0,0.9893199454043592,50.0
7,47,0.9978980074472138,0.024495335695893183,0.9607924693721454,1.0,0.20043396342119835,0,0,0.992651399291232,50.0
7,48,0.9529436732676628,0.033622141441574036,0.9284692123278726,1.0,0.2079795926947847,0,0,0.9899133575675277,50.0
7,49,0.9847383985907762,0.013736285139762145,0.9080545812187768,1.0,0.2062993457430358,0,0,0.9958791144580713,50.0
7,50,1.0,0.05403495085700065,0.9268830365252525,1.0,0.1866349885109086,0,0,0.9837895147428998,50.0
7,51,0.9958954929327173,0.017386483548550408,0.9354642415321339,1.0,0.21982872186635027,0,0,0.9947840549354349,50.0
7,52,0.9780199265084938,0.07144093122294023,0.9370953269603063,1.0,0.19141417258904925,0,0,0.9785677206331179,50.0
7,53,0.9686354327746601,0.055678647404418136,0.9367681233453331,1.0,0.23989492836818227,0,0,0.9832964057786746,50.0
7,54,0.9186363252236297,0.008755056686295391,1.0,1.0,0.1986873863622683,0,0,0.9973734829941114,50.0
7,55,0.9598520318501024,0.033976003651000244,0.9613058938260456,1.0,0.19366754389876287,0,0,0.9898071989046999,50.0
7,56,0.8859790153617342,0.0,0.9466464691309308,1.0,0.2305506412951451,0,0,1.0,50.0
7,57,0.9121729415753398,0.05962796013645729,1.0,1.0,0.17154798702433965,0,0,0.9821116119590628,50.0
7,58,0.9580804932515253,0.05613502612840136,0.9840602928941028,1.0,0.22351370806462034,0,0,0.9831594921614796,50.0
7,59,0.928962759073642,0.0,0.9705072383364062,1.0,0.20472541541178027,0,0,1.0,50.0
7,60,0.9736086757957161,0.04486115059553517,0.9862623611309982,1.0,0.22574340485016176,0,0,0.9865416548213395,50.0
7,61,0.9252940133396862,0.010520765651253322,1.0,1.0,0.19482547227225128,0,0,0.996843770304624,50.0
7,62,0.9690147599581634,0.12010399414727888,0.9164267849484091,1.0,0.18746736880974935,0,0,0.9639688017558163,50.0
7,63,0.9059410378907173,0.0007078007017812856,0.9943877738271719,1.0,0.17826929947531417,0,0,0.9997876597894656,50.0
7,64,0.923525498503816,0.02502011035998942,0.984068307366965,1.0,0.2096740278721703,0,0,0.9924939668920032,50.0
7,65,1.0,0.026771729387016493,1.0,1.0,0.16795450545298013,0,0,0.991968481183895,50.0
7,66,0.9682666657065128,0.06465411725406499,0.9606576013939134,1.0,0.17940794810230443,0,0,0.9806037648237805,50.0
7,67,0.8796805985596566,0.031183576640296178,0.9575077639773808,1.0,0.2111623402389931,0,0,0.9906449270079112,50.0
7,68,0.9716571499787923,0.062217150642484224,0.9470765035299251,1.0,0.22953617262396417,0,0,0.9813348548072547,50.0
7,69,0.9421624976624497,0.0744572919268769,0.9845010544830775,1.0,0.20538371577655318,0,0,0.977662812421937,50.0
7,70,0.9910514858470253,0.0511536273777452,0.9464815775384815,1.0,0.18934528653929453,0,0,0.9846539117866764,50.0
7,71,0.9260871248096595,0.04501655056968466,0.9764447462898024,1.0,0.1802825005001491,0,0,0.9864950348290946,50.0
7,72,0.9176967939462541,0.018330969048293698,0.8975661233745413,1.0,0.2070483875802008,0,0,0.9945007092855119,50.0
7,73,0.9683527998164624,0.04664342805738362,0.9596925832749758,1.0,0.17818680051261432,0,0,0.9860069715827849,50.0
7,74,0.9786423806586614,0.07590522306569514,0.945641610340185,1.0,0.20851429189169818,0,0,0.9772284330802915,50.0
7,75,0.9197723925136078,0.05183398969103854,0.9496062435389337,1.0,0.19185386655363032,0,0,0.9844498030926885,50.0
7,76,1.0,0.0,0.9461923141759558,1.0,0.21280604735331474,0,0,1.0,50.0
7,77,0.8986229344307174,0.05481426422374892,0.9963316586727591,1.0,0.19544644741628345,0,0,0.9835557207328753,50.0
7,78,0.9173200646406943,0.004690573526836689,0.9590088045432243,1.0,0.17690828771147352,0,0,0.998592827941949,50.0
7,79,0.9565028439558554,0.06389027444237916,0.9440513394841502,1.0,0.2120470567778504,0,0,0.9808329176672863,50.0
7,80,0.9388963764287944,0.0,0.9802159431533437,1.0,0.17989787222309245,0,0,1.0,50.0
7,81,0.8989726465609144,0.1009441376457515,0.9213374751528833,1.0,0.20492556182987717,0,0,0.9697167587062745,50.0
7,82,0.915553887895542,0.0,0.9797787310035053,1.0,0.1735201581053978,0,0,1.0,50.0
7,83,0.9591099257711637,0.02710579702718929,0.9853315421468745,1.0,0.2172915690257175,0,0,0.9918682608918432,50.0
7,84,0.9891332640756991,0.025671212948033928,0.9785788206280586,1.0,0.1905101754114586,0,0,0.9922986361155898,50.0
7,85,0.9650524406591034,0.0017368248671081159,0.9813604147355983,1.0,0.18895947463681156,0,0,0.9994789525398675,50.0
7,86,0.9401164602568344,0.030303715678099037,0.9743156596170518,1.0,0.20340677541613578,0,0,0.9909088852965703,50.0
7,87,0.9493865813342176,0.06167615518305833,0.9896468770130216,1.0,0.20577676703318754,0,0,0.9814971534450825,50.0
7,88,0.9660620627805535,0.08114615068698111,0.892920874016449,1.0,0.1747775253730573,0,0,0.9756561547939057,50.0
7,89,1.0,0.0007997286529647031,0.9765987528444272,1.0,0.18633848785581977,0,0,0.9997600814041105,50.0
7,90,0.9647440199322049,0.00572721250562061,0.9298924172278049,1.0,0.20945366184477227,0,0,0.9982818362483138,50.0
7,91,0.9939673473517681,0.05107965863300815,0.8959225775278137,1.0,0.20804630782713232,0,0,0.9846761024100975,50.0
7,92,0.9933873022992689,0.023068143169458155,0.9757189999122787,1.0,0.23038775351291024,0,0,0.9930795570491625,50.0
7,93,0.9625490081702026,0.07175146281098799,1.0,1.0,0.20727774007643146,0,0,0.9784745611567036,50.0
7,94,0.9696865166824369,0.05988909128898454,0.9528615609432305,1.0,0.1602424834079731,0,0,0.9820332726133046,50.0
7,95,0.9710358122810032,0.0,0.9773399130760705,1.0,0.21554256918551057,0,0,1.0,50.0
7,96,0.9956110139494943,0.037415638458150345,0.9586144746155656,1.0,0.2033749519045638,0,0,0.9887753084625549,50.0
7,97,0.9379409098923265,0.04531664510915881,0.9068202860579303,1.0,0.20635189781663354,0,0,0.9864050064672524,50.0
7,98,0.8973068921550014,0.06498111742338926,0.9963733028139461,1.0,0.19392130646959715,0,0,0.9805056647729832,50.0
7,99,0.9274786762173352,0.03580098979532021,1.0,1.0,0.1893708619538641,0,0,0.989259703061404,50.0
8,0,0.8979195951892622,0.01281936702691841,1.0,1.0,0.22742134781537326,0,0,0.9961541898919245,50.0
8,1,0.9382611202680144,0.03172132227799962,0.9818272434712305,1.0,0.21317821168961745,0,0,0.9904836033166001,50.0
8,2,0.9202500937944343,0.031163449345462675,0.965355042594077,1.0,0.22289186677654763,0,0,0.9906509651963612,50.0
8,3,1.0,0.015665348478679744,0.9693186726172239,1.0,0.20333470339266718,0,0,0.995300395456396,50.0
8,4,0.9158746987895151,0.07511137045039935,0.9673173053400911,1.0,0.19517261090597268,0,0,0.9774665888648802,50.0
8,5,0.9631907755870212,0.01747157692620166,0.9902501800071789,1.0,0.20033501418143485,0,0,0.9947585269221395,50.0
8,6,0.9722007091354997,0.016459162216987715,0.891771854600783,1.0,0.17329086299280255,0,0,0.9950622513349037,50.0
8,7,0.880927068072018,0.06390474679220197,0.982920162872989,1.0,0.20904508245404388,0,0,0.9808285759623394,50.0
8,8,0.9397193085374347,0.04676391796251987,0.9016066607097483,1.0,0.21307365417622637,0,0,0.9859708246112441,50.0
8,9,1.0,0.059870397089194845,0.9348173477529795,1.0,0.2077627384661636,0,0,0.9820388808732415,50.0
8,10,0.9095410334112671,0.07859042146318407,0.9446603353406138,1.0,0.19623505923292867,0,0,0.9764228735610447,50.0
8,11,0.9040947530814079,0.03508999578251367,0.9876185703396173,1.0,0.19305137659027613,0,0,0.989473001265246,50.0
8,12,0.9355758718023226,0.014732024107460039,0.9306694007558596,1.0,0.21170278914922155,0,0,0.995580392767762,50.0
8,13,0.9742270605236537,0.04582677788268481,0.9454563982902989,1.0,0.22620859001663035,0,0,0.9862519666351945,50.0
8,14,0.9119927410104324,0.04103899622616915,0.9822902201323118,1.0,0.2353816665154024,0,0,0.9876883011321492,50.0
8,15,0.9793793284430077,0.07020787470165459,0.9397539460251326,1.0,0.19114947068922336,0,0,0.9789376375895036,50.0
8,16,0.9376783413692533,0.0777760080323448,0.9072281427721814,1.0,0.20820737405343076,0,0,0.9766671975902965,50.0
8,17,0.9151717986650665,0.09123769465474912,0.9766527504810737,1.0,0.18076869217756342,0,0,0.9726286916035752,50.0
8,18,0.9375339019606838,0.029037512422467077,0.9614390423267066,1.0,0.21766799137864856,0,0,0.9912887462732599,50.0
8,19,0.9338110166308363,0.0,0.9503470081478623,1.0,0.19234679478271596,0,0,1.0,50.0
8,20,0.9665053789165355,0.053841934736493395,0.92232968616864,1.0,0.25056712950417903,0,0,0.983847419579052,50.0
8,21,1.0,0.01698864848727387,0.9228481111927752,1.0,0.19650140235992322,0,0,0.9949034054538178,50.0
8,22,0.9596815232631272,0.0808456318342278,0.995631558154429,1.0,0.19440817692964946,0,0,0.9757463104497317,50.0
8,23,0.957983748858736,0.05163231532639407,0.9519534798757296,1.0,0.21139415763045397,0,0,0.9845103054020817,50.0
8,24,0.9567691553994027,0.07275894605562486,1.0,1.0,0.19450291791939034,0,0,0.9781723161833126,50.0
8,25,0.902539694761289,0.00036372542356089173,0.9441173607017693,1.0,0.17926012190682564,0,0,0.9998908823729318,50.0
8,26,1.0,0.1097615567375294,0.9014633628371447,1.0,0.22649473931254505,0,0,0.9670715329787412,50.0
8,27,0.8958242106544445,0.09148798419059145,1.0,1.0,0.1744121982415701,0,0,0.9725536047428226,50.0
8,28,0.9120955171437829,0.09816226415297623,0.9546663834187964,1.0,0.19275617731890038,0,0,0.9705513207541071,50.0
8,29,0.9339568930360299,0.07644456762635152,0.9999225360498716,1.0,0.21794388836066125,0,0,0.9770666297120946,50.0
8,30,0.9619357968326328,0.04315996209141035,0.8940021226337999,1.0,0.1956661349188816,0,0,0.9870520113725769,50.0
8,31,0.9736371892469168,0.022345186987348553,0.9575174214429328,1.0,0.19675730986712164,0,0,0.9932964439037955,50.0
8,32,0.9265915207638754,0.0,0.9633276015304245,1.0,0.22733358357436567,0,0,1.0,50.0
8,33,0.9725497658653701,0.007511240810931128,0.987452448767706,1.0,0.20116528774502976,0,0,0.9977466277567206,50.0
8,34,0.9034765334392899,0.02883322338416026,0.9084752073592562,1.0,0.17591266102931913,0,0,0.9913500329847519,50.0
8,35,0.9762049463560102,0.018383136212721855,0.8844364773293639,1.0,0.21057871093915798,0,0,0.9944850591361835,50.0
8,36,0.9155271440559903,0.0,0.9244643103149316,1.0,0.21528216447367549,0,0,1.0,50.0
8,37,0.9517295401744514,0.0262864058839598,0.9161626508966345,1.0,0.2244925871519961,0,0,0.992114078234812,50.0
8,38,0.9251363349107087,0.03886755151693236,0.8957265530520602,1.0,0.21390754295721298,0,0,0.9883397345449203,50.0
8,39,1.0,0.006316514131813548,0.9966305343887911,1.0,0.21561082218993002,0,0,0.9981050457604559,50.0
8,40,0.9440692329089357,0.03303319909840245,1.0,1.0,0.23815271940884053,0,0,0.9900900402704793,50.0
8,41,0.9376593956341246,0.06912622942881728,0.8943039440851713,1.0,0.2035258524219292,0,0,0.9792621311713549,50.0
8,42,0.919162923362548,0.021295217487381973,0.9039050609600235,1.0,0.18892469692327676,0,0,0.9936114347537854,50.0
8,43,0.9544901825644312,0.011159945072241247,0.9431358826361853,1.0,0.2113662261793176,0,0,0.9966520164783276,50.0
8,44,0.8989943529219189,0.019622362877406686,0.9136512833049294,1.0,0.20486035122696386,0,0,0.994113291136778,50.0
8,45,0.9639494299428621,0.0382433045716406,0.9842253051954448,1.0,0.17234476787814348,0,0,0.9885270086285078,50.0
8,46,0.9320760963357849,0.000986673360584639,0.9603948271072267,1.0,0.17993041180991834,0,0,0.9997039979918246,50.0
8,47,0.9735623338636834,0.014723302035359417,0.9537498182858987,1.0,0.20093952392598996,0,0,0.9955830093893921,50.0
8,48,0.9573138671927788,0.02915556735669732,0.9442560144256394,1.0,0.19808331000714288,0,0,0.9912533297929909,50.0
8,49,0.898509261425401,0.0889309637622131,0.9449463717934427,1.0,0.18712488772335387,0,0,0.9733207108713361,50.0
8,50,0.9467231243240122,0.03670054734741253,1.0,1.0,0.1939663844773831,0,0,0.9889898357957763,50.0
8,51,0.9353925707593653,0.06598808632928566,0.9088111654679654,1.0,0.1987623352974521,0,0,0.9802035741012143,50.0
8,52,0.9269093386536916,0.0,0.9970492870670747,1.0,0.21661247095079664,0,0,1.0,50.0
8,53,0.893677831828998,0.05368519546004559,0.8857285225374014,1.0,0.21289028177364394,0,0,0.9838944413619863,50.0
8,54,0.9767993609207529,0.08075198821743568,0.9284198201938321,1.0,0.2031092848873829,0,0,0.9757744035347693,50.0
8,55,0.9002826880851237,0.00892948250947874,0.9623059464584882,1.0,0.21438550473840645,0,0,0.9973211552471564,50.0
8,56,0.9524526883089723,0.0659641795088237,0.9271269127731867,1.0,0.201589921261829,0,0,0.9802107461473529,50.0
8,57,0.9598247539714628,0.0007163392272527581,0.9563040525135003,1.0,0.1559430123498074,0,0,0.9997850982318242,50.0
8,58,0.9609678786008515,0.007480585754649492,0.9884578136676401,1.0,0.2362406778215757,0,0,0.9977558242736052,50.0
8,59,0.9768999866463073,0.048418880586043635,0.9691537243600268,1.0,0.22034043612836385,0,0,0.9854743358241869,50.0
8,60,0.9418499452299407,0.06833725605824295,0.9371742238041977,1.0,0.18880128411276897,0,0,0.9794988231825271,50.0
8,61,0.9842066754510299,0.0,0.9743703701376015,1.0,0.18557875770402416,0,0,1.0,50.0
8,62,0.970444442154838,0.042214918448035176,0.9410155760104305,1.0,0.17372743781991673,0,0,0.9873355244655895,50.0
8,63,0.8745048459609899,0.02663430509556064,0.9831922156165899,1.0,0.194712686129732,0,0,0.9920097084713319,50.0
8,64,0.9302430323673413,0.0,0.9556629673891198,1.0,0.19578340573287667,0,0,1.0,50.0
8,65,0.9307211017565,0.09106872381999624,1.0,1.0,0.17882725464092608,0,0,0.9726793828540011,50.0
8,66,0.970577021431031,0.03799969991666621,1.0,1.0,0.19914117834086512,0,0,0.9886000900250002,50.0
8,67,0.9486534486010706,0.09071766851893173,0.9017223049921983,1.0,0.18716735121723968,0,0,0.9727846994443204,50.0
8,68,1.0,0.0,0.9410347372274984,1.0,0.19291104008047436,0,0,1.0,50.0
8,69,0.9622705183519725,0.01713630797633396,1.0,1.0,0.23228492188749794,0,0,0.9948591076070998,50.0
8,70,0.8943983169051146,0.05120908195380215,0.931788035115941,1.0,0.16305820828159395,0,0,0.9846372754138594,50.0
8,71,0.8987736183929924,0.060430779596550924,0.9039161125761326,1.0,0.18464408880537128,0,0,0.9818707661210347,50.0
8,72,0.9423518549327997,0.07376690200154132,0.9405756563815666,1.0,0.1923768938459514,0,0,0.9778699293995377,50.0
8,73,0.9689435178296163,0.050234670377001994,0.9681392910286295,1.0,0.19656798803249861,0,0,0.9849295988868993,50.0
8,74,0.954402285265234,0.020274196860369163,0.9970104433353256,1.0,0.197221763745898,0,0,0.9939177409418892,50.0
8,75,0.9377229574234265,0.04034400197294028,1.0,1.0,0.2298088322820105,0,0,0.9878967994081179,50.0
8,76,0.9081391735054076,0.053721803666931495,0.9294232315065356,1.0,0.18451296198223635,0,0,0.9838834588999206,50.0
8,77,0.9436528794372782,0.023519680937990037,0.9472203163056002,1.0,0.21987769206955848,0,0,0.992944095718603,50.0
8,78,0.9808823030059921,0.0754232961358405,0.9817826164834077,1.0,0.18613173337665295,0,0,0.9773730111592478,50.0
8,79,0.9843673845913328,0.011137892152987626,0.9298894074721807,1.0,0.19939953104383057,0,0,0.9966586323541037,50.0
8,80,0.971144849954118,0.0,0.9707544992733641,1.0,0.23616598188987445,0,0,1.0,50.0
8,81,0.8905482559508536,0.04659807840680129,0.9791595856170574,1.0,0.2227165969770026,0,0,0.9860205764779596,50.0
8,82,0.9260062399858515,0.07505129476378353,0.9832496947329,1.0,0.1900950275961269,0,0,0.977484611570865,50.0
