cycle_id,node_id,trust_before,delta_applied,trust_after,blacklisted,gt_label,ablation_mode
36,68,0.0,0.4,0.0,True,ATTACKER,graded
36,74,0.0,0.4,0.0,True,ATTACKER,graded
36,79,0.95,0.05,0.8999999999999999,False,HONEST,graded
36,83,0.0,0.4,0.0,True,ATTACKER,graded
36,88,0.0,0.4,0.0,True,ATTACKER,graded
36,91,0.0,0.4,0.0,True,ATTACKER,graded
36,102,0.0,0.4,0.0,True,ATTACKER,graded
36,110,0.0,0.4,0.0,True,ATTACKER,graded
36,117,0.0,0.4,0.0,True,ATTACKER,graded
36,129,0.0,0.4,0.0,True,ATTACKER,graded
36,132,0.0,0.4,0.0,True,ATTACKER,graded
36,136,0.0,0.4,0.0,True,ATTACKER,graded
36,148,0.0,0.4,0.0,True,ATTACKER,graded
36,152,0.5499999999999998,0.05,0.49999999999999983,False,ATTACKER,graded
36,154,0.0,0.4,0.0,True,ATTACKER,graded
36,155,0.49999999999999983,0.05,0.44999999999999984,False,HONEST,graded
36,161,0.0,0.4,0.0,True,ATTACKER,graded
36,166,0.0,0.4,0.0,True,ATTACKER,graded
36,173,0.0,0.4,0.0,True,ATTACKER,graded
36,180,0.0,0.4,0.0,True,ATTACKER,graded
36,184,0.95,0.05,0.8999999999999999,False,HONEST,graded
36,187,0.0,0.4,0.0,True,ATTACKER,graded
36,193,0.0,0.4,0.0,True,ATTACKER,graded
36,197,0.44999999999999984,0.05,0.39999999999999986,False,ATTACKER,graded
36,249,0.44999999999999984,0.05,0.39999999999999986,False,ATTACKER,graded
36,261,0.7999999999999999,0.05,0.7499999999999999,False,HONEST,graded
39,2,0.0,0.4,0.0,True,ATTACKER,graded
39,3,0.0,0.4,0.0,True,ATTACKER,graded
39,5,0.44999999999999984,0.05,0.39999999999999986,False,ATTACKER,graded
39,6,0.7999999999999998,0.1,0.6999999999999998,False,HONEST,graded
39,9,0.0,0.4,0.0,True,ATTACKER,graded
39,15,0.0,0.4,0.0,True,ATTACKER,graded
39,19,0.0,0.4,0.0,True,ATTACKER,graded
39,24,0.0,0.4,0.0,True,ATTACKER,graded
39,28,0.95,0.3,0.6499999999999999,False,HONEST,graded
39,33,0.0,0.4,0.0,True,ATTACKER,graded
39,34,0.5,0.05,0.45,False,ATTACKER,graded
39,37,0.0,0.4,0.0,True,ATTACKER,graded
39,40,0.0,0.4,0.0,True,ATTACKER,graded
39,55,0.0,0.4,0.0,True,ATTACKER,graded
39,57,1.0,0.05,0.95,False,HONEST,graded
39,61,0.0,0.4,0.0,True,ATTACKER,graded
39,62,1.0,0.1,0.9,False,HONEST,graded
39,68,0.0,0.4,0.0,True,ATTACKER,graded
39,74,0.0,0.4,0.0,True,ATTACKER,graded
39,79,0.8999999999999999,0.1,0.7999999999999999,False,HONEST,graded
39,83,0.0,0.4,0.0,True,ATTACKER,graded
39,85,1.0,0.05,0.95,False,HONEST,graded
39,88,0.0,0.4,0.0,True,ATTACKER,graded
39,91,0.0,0.4,0.0,True,ATTACKER,graded
39,102,0.0,0.4,0.0,True,ATTACKER,graded
39,110,0.0,0.4,0.0,True,ATTACKER,graded
39,111,0.49999999999999983,0.05,0.44999999999999984,False,HONEST,graded
39,117,0.0,0.4,0.0,True,ATTACKER,graded
39,129,0.0,0.4,0.0,True,ATTACKER,graded
39,132,0.0,0.4,0.0,True,ATTACKER,graded
39,136,0.0,0.4,0.0,True,ATTACKER,graded
39,148,0.0,0.4,0.0,True,ATTACKER,graded
39,152,0.49999999999999983,0.2,0.2999999999999998,True,ATTACKER,graded
39,154,0.0,0.4,0.0,True,ATTACKER,graded
39,155,0.44999999999999984,0.2,0.24999999999999983,True,HONEST,graded
39,161,0.0,0.4,0.0,True,ATTACKER,graded
39,166,0.0,0.4,0.0,True,ATTACKER,graded
39,171,0.5499999999999999,0.05,0.49999999999999994,False,HONEST,graded
39,173,0.0,0.4,0.0,True,ATTACKER,graded
39,180,0.0,0.4,0.0,True,ATTACKER,graded
39,183,0.5,0.05,0.45,False,ATTACKER,graded
39,187,0.0,0.4,0.0,True,ATTACKER,graded
39,193,0.0,0.4,0.0,True,ATTACKER,graded
39,214,1.0,0.05,0.95,False,ATTACKER,graded
39,226,0.7999999999999999,0.1,0.7,False,ATTACKER,graded
39,239,0.7999999999999999,0.1,0.7,False,HONEST,graded
39,251,0.49999999999999983,0.05,0.44999999999999984,False,HONEST,graded
39,261,0.7499999999999999,0.05,0.6999999999999998,False,HONEST,graded
39,283,1.0,0.15,0.85,False,HONEST,graded
40,2,0.0,0.4,0.0,True,ATTACKER,graded
40,3,0.0,0.4,0.0,True,ATTACKER,graded
40,9,0.0,0.4,0.0,True,ATTACKER,graded
40,15,0.0,0.4,0.0,True,ATTACKER,graded
40,19,0.0,0.4,0.0,True,ATTACKER,graded
40,24,0.0,0.4,0.0,True,ATTACKER,graded
40,33,0.0,0.4,0.0,True,ATTACKER,graded
40,37,0.0,0.4,0.0,True,ATTACKER,graded
40,40,0.0,0.4,0.0,True,ATTACKER,graded
40,55,0.0,0.4,0.0,True,ATTACKER,graded
40,61,0.0,0.4,0.0,True,ATTACKER,graded
40,68,0.0,0.4,0.0,True,ATTACKER,graded
40,74,0.0,0.4,0.0,True,ATTACKER,graded
40,79,0.7999999999999999,0.05,0.7499999999999999,False,HONEST,graded
40,83,0.0,0.4,0.0,True,ATTACKER,graded
40,88,0.0,0.4,0.0,True,ATTACKER,graded
40,91,0.0,0.4,0.0,True,ATTACKER,graded
40,102,0.0,0.4,0.0,True,ATTACKER,graded
40,110,0.0,0.4,0.0,True,ATTACKER,graded
40,113,0.45,0.2,0.25,True,ATTACKER,graded
40,117,0.0,0.4,0.0,True,ATTACKER,graded
40,129,0.0,0.4,0.0,True,ATTACKER,graded
40,132,0.0,0.4,0.0,True,ATTACKER,graded
40,136,0.0,0.4,0.0,True,ATTACKER,graded
40,148,0.0,0.4,0.0,True,ATTACKER,graded
40,154,0.0,0.4,0.0,True,ATTACKER,graded
40,158,1.0,0.1,0.9,False,HONEST,graded
40,161,0.0,0.4,0.0,True,ATTACKER,graded
40,166,0.0,0.4,0.0,True,ATTACKER,graded
40,173,0.0,0.4,0.0,True,ATTACKER,graded
40,180,0.0,0.4,0.0,True,ATTACKER,graded
40,187,0.0,0.4,0.0,True,ATTACKER,graded
40,193,0.0,0.4,0.0,True,ATTACKER,graded
40,273,0.8999999999999999,0.35,0.5499999999999999,False,HONEST,graded
41,2,0.0,0.4,0.0,True,ATTACKER,graded
41,3,0.0,0.4,0.0,True,ATTACKER,graded
41,9,0.0,0.4,0.0,True,ATTACKER,graded
41,11,0.5,0.2,0.3,False,ATTACKER,graded
41,15,0.0,0.4,0.0,True,ATTACKER,graded
41,19,0.0,0.4,0.0,True,ATTACKER,graded
41,24,0.0,0.4,0.0,True,ATTACKER,graded
41,33,0.0,0.4,0.0,True,ATTACKER,graded
41,37,0.0,0.4,0.0,True,ATTACKER,graded
41,40,0.0,0.4,0.0,True,ATTACKER,graded
41,55,0.0,0.4,0.0,True,ATTACKER,graded
41,61,0.0,0.4,0.0,True,ATTACKER,graded
41,68,0.0,0.4,0.0,True,ATTACKER,graded
41,74,0.0,0.4,0.0,True,ATTACKER,graded
41,81,1.0,0.1,0.9,False,HONEST,graded
41,83,0.0,0.4,0.0,True,ATTACKER,graded
41,88,0.0,0.4,0.0,True,ATTACKER,graded
41,89,0.45,0.05,0.4,False,ATTACKER,graded
41,91,0.0,0.4,0.0,True,ATTACKER,graded
41,96,0.5,0.05,0.45,False,ATTACKER,graded
41,102,0.0,0.4,0.0,True,ATTACKER,graded
41,104,0.5,0.05,0.45,False,ATTACKER,graded
41,110,0.0,0.4,0.0,True,ATTACKER,graded
41,117,0.0,0.4,0.0,True,ATTACKER,graded
41,129,0.0,0.4,0.0,True,ATTACKER,graded
41,132,0.0,0.4,0.0,True,ATTACKER,graded
41,136,0.0,0.4,0.0,True,ATTACKER,graded
41,148,0.0,0.4,0.0,True,ATTACKER,graded
41,154,0.0,0.4,0.0,True,ATTACKER,graded
41,161,0.0,0.4,0.0,True,ATTACKER,graded
41,166,0.0,0.4,0.0,True,ATTACKER,graded
41,173,0.0,0.4,0.0,True,ATTACKER,graded
41,180,0.0,0.4,0.0,True,ATTACKER,graded
41,183,0.45,0.05,0.4,False,ATTACKER,graded
41,187,0.0,0.4,0.0,True,ATTACKER,graded
41,193,0.0,0.4,0.0,True,ATTACKER,graded
41,261,0.6999999999999998,0.1,0.5999999999999999,False,HONEST,graded
42,2,0.0,0.4,0.0,True,ATTACKER,graded
42,3,0.0,0.4,0.0,True,ATTACKER,graded
42,9,0.0,0.4,0.0,True,ATTACKER,graded
42,15,0.0,0.4,0.0,True,ATTACKER,graded
42,19,0.0,0.4,0.0,True,ATTACKER,graded
42,24,0.0,0.4,0.0,True,ATTACKER,graded
42,33,0.0,0.4,0.0,True,ATTACKER,graded
42,37,0.0,0.4,0.0,True,ATTACKER,graded
42,40,0.0,0.4,0.0,True,ATTACKER,graded
42,55,0.0,0.4,0.0,True,ATTACKER,graded
42,61,0.0,0.4,0.0,True,ATTACKER,graded
42,68,0.0,0.4,0.0,True,ATTACKER,graded
42,74,0.0,0.4,0.0,True,ATTACKER,graded
42,79,0.7499999999999999,0.05,0.6999999999999998,False,HONEST,graded
42,83,0.0,0.4,0.0,True,ATTACKER,graded
42,88,0.0,0.4,0.0,True,ATTACKER,graded
42,89,0.4,0.05,0.35000000000000003,False,ATTACKER,graded
42,91,0.0,0.4,0.0,True,ATTACKER,graded
42,102,0.0,0.4,0.0,True,ATTACKER,graded
42,110,0.0,0.4,0.0,True,ATTACKER,graded
42,117,0.0,0.4,0.0,True,ATTACKER,graded
42,129,0.0,0.4,0.0,True,ATTACKER,graded
42,132,0.0,0.4,0.0,True,ATTACKER,graded
42,136,0.0,0.4,0.0,True,ATTACKER,graded
42,148,0.0,0.4,0.0,True,ATTACKER,graded
42,154,0.0,0.4,0.0,True,ATTACKER,graded
42,161,0.0,0.4,0.0,True,ATTACKER,graded
42,166,0.0,0.4,0.0,True,ATTACKER,graded
42,173,0.0,0.4,0.0,True,ATTACKER,graded
42,180,0.0,0.4,0.0,True,ATTACKER,graded
42,183,0.4,0.05,0.35000000000000003,False,ATTACKER,graded
42,187,0.0,0.4,0.0,True,ATTACKER,graded
42,193,0.0,0.4,0.0,True,ATTACKER,graded
42,259,0.5,0.05,0.45,False,HONEST,graded
42,261,0.5999999999999999,0.1,0.4999999999999999,False,HONEST,graded
43,2,0.0,0.4,0.0,True,ATTACKER,graded
43,3,0.0,0.4,0.0,True,ATTACKER,graded
43,9,0.0,0.4,0.0,True,ATTACKER,graded
43,15,0.0,0.4,0.0,True,ATTACKER,graded
43,19,0.0,0.4,0.0,True,ATTACKER,graded
43,24,0.0,0.4,0.0,True,ATTACKER,graded
43,33,0.0,0.4,0.0,True,ATTACKER,graded
43,34,0.45,0.05,0.4,False,ATTACKER,graded
43,37,0.0,0.4,0.0,True,ATTACKER,graded
43,40,0.0,0.4,0.0,True,ATTACKER,graded
43,55,0.0,0.4,0.0,True,ATTACKER,graded
43,59,0.5,0.2,0.3,False,ATTACKER,graded
43,61,0.0,0.4,0.0,True,ATTACKER,graded
43,68,0.0,0.4,0.0,True,ATTACKER,graded
43,74,0.0,0.4,0.0,True,ATTACKER,graded
43,83,0.0,0.4,0.0,True,ATTACKER,graded
43,88,0.0,0.4,0.0,True,ATTACKER,graded
43,91,0.0,0.4,0.0,True,ATTACKER,graded
43,102,0.0,0.4,0.0,True,ATTACKER,graded
43,110,0.0,0.4,0.0,True,ATTACKER,graded
43,117,0.0,0.4,0.0,True,ATTACKER,graded
43,129,0.0,0.4,0.0,True,ATTACKER,graded
43,132,0.0,0.4,0.0,True,ATTACKER,graded
43,136,0.0,0.4,0.0,True,ATTACKER,graded
43,148,0.0,0.4,0.0,True,ATTACKER,graded
43,154,0.0,0.4,0.0,True,ATTACKER,graded
43,161,0.0,0.4,0.0,True,ATTACKER,graded
43,166,0.0,0.4,0.0,True,ATTACKER,graded
43,169,0.6499999999999999,0.05,0.5999999999999999,False,ATTACKER,graded
43,173,0.0,0.4,0.0,True,ATTACKER,graded
43,180,0.0,0.4,0.0,True,ATTACKER,graded
43,187,0.0,0.4,0.0,True,ATTACKER,graded
43,193,0.0,0.4,0.0,True,ATTACKER,graded
43,226,0.7,0.1,0.6,False,ATTACKER,graded
43,236,0.5999999999999999,0.05,0.5499999999999998,False,ATTACKER,graded
43,257,0.7,0.05,0.6499999999999999,False,ATTACKER,graded
43,268,0.6499999999999999,0.05,0.5999999999999999,False,ATTACKER,graded
45,2,0.0,0.4,0.0,True,ATTACKER,graded
45,3,0.0,0.4,0.0,True,ATTACKER,graded
45,9,0.0,0.4,0.0,True,ATTACKER,graded
45,15,0.0,0.4,0.0,True,ATTACKER,graded
45,19,0.0,0.4,0.0,True,ATTACKER,graded
45,24,0.0,0.4,0.0,True,ATTACKER,graded
45,33,0.0,0.4,0.0,True,ATTACKER,graded
45,37,0.0,0.4,0.0,True,ATTACKER,graded
45,40,0.0,0.4,0.0,True,ATTACKER,graded
45,55,0.0,0.4,0.0,True,ATTACKER,graded
45,61,0.0,0.4,0.0,True,ATTACKER,graded
45,68,0.0,0.4,0.0,True,ATTACKER,graded
45,74,0.0,0.4,0.0,True,ATTACKER,graded
45,83,0.0,0.4,0.0,True,ATTACKER,graded
45,88,0.0,0.4,0.0,True,ATTACKER,graded
45,91,0.0,0.4,0.0,True,ATTACKER,graded
45,102,0.0,0.4,0.0,True,ATTACKER,graded
45,110,0.0,0.4,0.0,True,ATTACKER,graded
45,117,0.0,0.4,0.0,True,ATTACKER,graded
45,129,0.0,0.4,0.0,True,ATTACKER,graded
45,132,0.0,0.4,0.0,True,ATTACKER,graded
45,136,0.0,0.4,0.0,True,ATTACKER,graded
45,148,0.0,0.4,0.0,True,ATTACKER,graded
45,154,0.0,0.4,0.0,True,ATTACKER,graded
45,161,0.0,0.4,0.0,True,ATTACKER,graded
45,166,0.0,0.4,0.0,True,ATTACKER,graded
45,173,0.0,0.4,0.0,True,ATTACKER,graded
45,180,0.0,0.4,0.0,True,ATTACKER,graded
45,187,0.0,0.4,0.0,True,ATTACKER,graded
45,193,0.0,0.4,0.0,True,ATTACKER,graded
45,205,1.0,0.5,0.5,False,ATTACKER,graded
45,214,0.95,0.3,0.6499999999999999,False,ATTACKER,graded
46,2,0.0,0.4,0.0,True,ATTACKER,graded
46,3,0.0,0.4,0.0,True,ATTACKER,graded
46,9,0.0,0.4,0.0,True,ATTACKER,graded
46,15,0.0,0.4,0.0,True,ATTACKER,graded
46,19,0.0,0.4,0.0,True,ATTACKER,graded
46,24,0.0,0.4,0.0,True,ATTACKER,graded
46,33,0.0,0.4,0.0,True,ATTACKER,graded
46,37,0.0,0.4,0.0,True,ATTACKER,graded
46,40,0.0,0.4,0.0,True,ATTACKER,graded
46,55,0.0,0.4,0.0,True,ATTACKER,graded
46,61,0.0,0.4,0.0,True,ATTACKER,graded
46,68,0.0,0.4,0.0,True,ATTACKER,graded
46,72,0.5499999999999998,0.05,0.49999999999999983,False,ATTACKER,graded
46,74,0.0,0.4,0.0,True,ATTACKER,graded
46,79,0.6999999999999998,0.05,0.6499999999999998,False,HONEST,graded
46,83,0.0,0.4,0.0,True,ATTACKER,graded
46,88,0.0,0.4,0.0,True,ATTACKER,graded
46,91,0.0,0.4,0.0,True,ATTACKER,graded
46,102,0.0,0.4,0.0,True,ATTACKER,graded
46,110,0.0,0.4,0.0,True,ATTACKER,graded
46,115,0.95,0.15,0.7999999999999999,False,ATTACKER,graded
46,117,0.0,0.4,0.0,True,ATTACKER,graded
46,129,0.0,0.4,0.0,True,ATTACKER,graded
46,132,0.0,0.4,0.0,True,ATTACKER,graded
46,136,0.0,0.4,0.0,True,ATTACKER,graded
46,148,0.0,0.4,0.0,True,ATTACKER,graded
46,154,0.0,0.4,0.0,True,ATTACKER,graded
46,161,0.0,0.4,0.0,True,ATTACKER,graded
46,166,0.0,0.4,0.0,True,ATTACKER,graded
46,173,0.0,0.4,0.0,True,ATTACKER,graded
46,180,0.0,0.4,0.0,True,ATTACKER,graded
46,187,0.0,0.4,0.0,True,ATTACKER,graded
46,193,0.0,0.4,0.0,True,ATTACKER,graded
46,284,0.6499999999999999,0.05,0.5999999999999999,False,HONEST,graded
47,2,0.0,0.4,0.0,True,ATTACKER,graded
47,3,0.0,0.4,0.0,True,ATTACKER,graded
47,9,0.0,0.4,0.0,True,ATTACKER,graded
47,15,0.0,0.4,0.0,True,ATTACKER,graded
47,19,0.0,0.4,0.0,True,ATTACKER,graded
47,24,0.0,0.4,0.0,True,ATTACKER,graded
47,33,0.0,0.4,0.0,True,ATTACKER,graded
47,37,0.0,0.4,0.0,True,ATTACKER,graded
47,40,0.0,0.4,0.0,True,ATTACKER,graded
47,55,0.0,0.4,0.0,True,ATTACKER,graded
47,61,0.0,0.4,0.0,True,ATTACKER,graded
47,68,0.0,0.4,0.0,True,ATTACKER,graded
47,72,0.49999999999999983,0.05,0.44999999999999984,False,ATTACKER,graded
47,74,0.0,0.4,0.0,True,ATTACKER,graded
47,83,0.0,0.4,0.0,True,ATTACKER,graded
47,88,0.0,0.4,0.0,True,ATTACKER,graded
47,91,0.0,0.4,0.0,True,ATTACKER,graded
47,102,0.0,0.4,0.0,True,ATTACKER,graded
47,110,0.0,0.4,0.0,True,ATTACKER,graded
47,115,0.7999999999999999,0.05,0.7499999999999999,False,ATTACKER,graded
47,117,0.0,0.4,0.0,True,ATTACKER,graded
47,129,0.0,0.4,0.0,True,ATTACKER,graded
47,131,1.0,0.1,0.9,False,HONEST,graded
47,132,0.0,0.4,0.0,True,ATTACKER,graded
47,136,0.0,0.4,0.0,True,ATTACKER,graded
47,145,0.5,0.05,0.45,False,ATTACKER,graded
47,148,0.0,0.4,0.0,True,ATTACKER,graded
47,154,0.0,0.4,0.0,True,ATTACKER,graded
47,161,0.0,0.4,0.0,True,ATTACKER,graded
47,166,0.0,0.4,0.0,True,ATTACKER,graded
47,169,0.5999999999999999,0.05,0.5499999999999998,False,ATTACKER,graded
47,173,0.0,0.4,0.0,True,ATTACKER,graded
47,180,0.0,0.4,0.0,True,ATTACKER,graded
47,182,0.8999999999999999,0.2,0.7,False,ATTACKER,graded
47,185,1.0,0.1,0.9,False,HONEST,graded
47,187,0.0,0.4,0.0,True,ATTACKER,graded
47,193,0.0,0.4,0.0,True,ATTACKER,graded
47,214,0.6499999999999999,0.05,0.5999999999999999,False,ATTACKER,graded
47,225,1.0,0.05,0.95,False,HONEST,graded
47,226,0.6,0.2,0.39999999999999997,False,ATTACKER,graded
47,236,0.5499999999999998,0.05,0.49999999999999983,False,ATTACKER,graded
47,248,0.5499999999999999,0.1,0.44999999999999996,False,ATTACKER,graded
48,2,0.0,0.4,0.0,True,ATTACKER,graded
48,3,0.0,0.4,0.0,True,ATTACKER,graded
48,9,0.0,0.4,0.0,True,ATTACKER,graded
48,15,0.0,0.4,0.0,True,ATTACKER,graded
48,19,0.0,0.4,0.0,True,ATTACKER,graded
48,22,0.95,0.05,0.8999999999999999,False,ATTACKER,graded
48,24,0.0,0.4,0.0,True,ATTACKER,graded
48,33,0.0,0.4,0.0,True,ATTACKER,graded
48,37,0.0,0.4,0.0,True,ATTACKER,graded
48,40,0.0,0.4,0.0,True,ATTACKER,graded
48,55,0.0,0.4,0.0,True,ATTACKER,graded
48,61,0.0,0.4,0.0,True,ATTACKER,graded
48,68,0.0,0.4,0.0,True,ATTACKER,graded
48,74,0.0,0.4,0.0,True,ATTACKER,graded
48,83,0.0,0.4,0.0,True,ATTACKER,graded
48,88,0.0,0.4,0.0,True,ATTACKER,graded
48,91,0.0,0.4,0.0,True,ATTACKER,graded
48,95,0.7,0.1,0.6,False,ATTACKER,graded
48,102,0.0,0.4,0.0,True,ATTACKER,graded
48,104,0.45,0.2,0.25,True,ATTACKER,graded
48,110,0.0,0.4,0.0,True,ATTACKER,graded
48,117,0.0,0.4,0.0,True,ATTACKER,graded
48,129,0.0,0.4,0.0,True,ATTACKER,graded
48,132,0.0,0.4,0.0,True,ATTACKER,graded
48,136,0.0,0.4,0.0,True,ATTACKER,graded
48,148,0.0,0.4,0.0,True,ATTACKER,graded
48,154,0.0,0.4,0.0,True,ATTACKER,graded
48,161,0.0,0.4,0.0,True,ATTACKER,graded
48,166,0.0,0.4,0.0,True,ATTACKER,graded
48,173,0.0,0.4,0.0,True,ATTACKER,graded
48,180,0.0,0.4,0.0,True,ATTACKER,graded
48,187,0.0,0.4,0.0,True,ATTACKER,graded
48,193,0.0,0.4,0.0,True,ATTACKER,graded
48,251,0.44999999999999984,0.05,0.39999999999999986,False,HONEST,graded
50,2,0.0,0.4,0.0,True,ATTACKER,graded
50,3,0.0,0.4,0.0,True,ATTACKER,graded
50,9,0.0,0.4,0.0,True,ATTACKER,graded
50,15,0.0,0.4,0.0,True,ATTACKER,graded
50,19,0.0,0.4,0.0,True,ATTACKER,graded
50,24,0.0,0.4,0.0,True,ATTACKER,graded
50,33,0.0,0.4,0.0,True,ATTACKER,graded
50,37,0.0,0.4,0.0,True,ATTACKER,graded
50,40,0.0,0.4,0.0,True,ATTACKER,graded
50,55,0.0,0.4,0.0,True,ATTACKER,graded
50,61,0.0,0.4,0.0,True,ATTACKER,graded
50,68,0.0,0.4,0.0,True,ATTACKER,graded
50,72,0.44999999999999984,0.2,0.24999999999999983,True,ATTACKER,graded
50,74,0.0,0.4,0.0,True,ATTACKER,graded
50,83,0.0,0.4,0.0,True,ATTACKER,graded
50,88,0.0,0.4,0.0,True,ATTACKER,graded
50,91,0.0,0.4,0.0,True,ATTACKER,graded
50,102,0.0,0.4,0.0,True,ATTACKER,graded
50,110,0.0,0.4,0.0,True,ATTACKER,graded
50,117,0.0,0.4,0.0,True,ATTACKER,graded
50,129,0.0,0.4,0.0,True,ATTACKER,graded
50,132,0.0,0.4,0.0,True,ATTACKER,graded
50,136,0.0,0.4,0.0,True,ATTACKER,graded
50,148,0.0,0.4,0.0,True,ATTACKER,graded
50,154,0.0,0.4,0.0,True,ATTACKER,graded
50,161,0.0,0.4,0.0,True,ATTACKER,graded
50,166,0.0,0.4,0.0,True,ATTACKER,graded
50,173,0.0,0.4,0.0,True,ATTACKER,graded
50,180,0.0,0.4,0.0,True,ATTACKER,graded
50,187,0.0,0.4,0.0,True,ATTACKER,graded
50,193,0.0,0.4,0.0,True,ATTACKER,graded
50,236,0.49999999999999983,0.05,0.44999999999999984,False,ATTACKER,graded
50,247,0.9,0.05,0.85,False,HONEST,graded
53,2,0.0,0.4,0.0,True,ATTACKER,graded
53,3,0.0,0.4,0.0,True,ATTACKER,graded
53,9,0.0,0.4,0.0,True,ATTACKER,graded
53,15,0.0,0.4,0.0,True,ATTACKER,graded
53,19,0.0,0.4,0.0,True,ATTACKER,graded
53,24,0.0,0.4,0.0,True,ATTACKER,graded
53,33,0.0,0.4,0.0,True,ATTACKER,graded
53,37,0.0,0.4,0.0,True,ATTACKER,graded
53,40,0.0,0.4,0.0,True,ATTACKER,graded
53,55,0.0,0.4,0.0,True,ATTACKER,graded
53,61,0.0,0.4,0.0,True,ATTACKER,graded
53,68,0.0,0.4,0.0,True,ATTACKER,graded
53,74,0.0,0.4,0.0,True,ATTACKER,graded
53,83,0.0,0.4,0.0,True,ATTACKER,graded
53,88,0.0,0.4,0.0,True,ATTACKER,graded
53,91,0.0,0.4,0.0,True,ATTACKER,graded
53,102,0.0,0.4,0.0,True,ATTACKER,graded
53,110,0.0,0.4,0.0,True,ATTACKER,graded
53,117,0.0,0.4,0.0,True,ATTACKER,graded
53,129,0.0,0.4,0.0,True,ATTACKER,graded
53,132,0.0,0.4,0.0,True,ATTACKER,graded
53,136,0.0,0.4,0.0,True,ATTACKER,graded
53,148,0.0,0.4,0.0,True,ATTACKER,graded
53,154,0.0,0.4,0.0,True,ATTACKER,graded
53,161,0.0,0.4,0.0,True,ATTACKER,graded
53,166,0.0,0.4,0.0,True,ATTACKER,graded
53,173,0.0,0.4,0.0,True,ATTACKER,graded
53,180,0.0,0.4,0.0,True,ATTACKER,graded
53,187,0.0,0.4,0.0,True,ATTACKER,graded
53,193,0.0,0.4,0.0,True,ATTACKER,graded
53,241,0.95,0.05,0.8999999999999999,False,HONEST,graded
54,2,0.0,0.4,0.0,True,ATTACKER,graded
54,3,0.0,0.4,0.0,True,ATTACKER,graded
54,9,0.0,0.4,0.0,True,ATTACKER,graded
54,15,0.0,0.4,0.0,True,ATTACKER,graded
54,19,0.0,0.4,0.0,True,ATTACKER,graded
54,24,0.0,0.4,0.0,True,ATTACKER,graded
54,33,0.0,0.4,0.0,True,ATTACKER,graded
54,37,0.0,0.4,0.0,True,ATTACKER,graded
54,40,0.0,0.4,0.0,True,ATTACKER,graded
54,55,0.0,0.4,0.0,True,ATTACKER,graded
54,61,0.0,0.4,0.0,True,ATTACKER,graded
54,68,0.0,0.4,0.0,True,ATTACKER,graded
54,74,0.0,0.4,0.0,True,ATTACKER,graded
54,83,0.0,0.4,0.0,True,ATTACKER,graded
54,88,0.0,0.4,0.0,True,ATTACKER,graded
54,91,0.0,0.4,0.0,True,ATTACKER,graded
54,102,0.0,0.4,0.0,True,ATTACKER,graded
54,110,0.0,0.4,0.0,True,ATTACKER,graded
54,117,0.0,0.4,0.0,True,ATTACKER,graded
54,129,0.0,0.4,0.0,True,ATTACKER,graded
54,132,0.0,0.4,0.0,True,ATTACKER,graded
54,136,0.0,0.4,0.0,True,ATTACKER,graded
54,148,0.0,0.4,0.0,True,ATTACKER,graded
54,154,0.0,0.4,0.0,True,ATTACKER,graded
54,161,0.0,0.4,0.0,True,ATTACKER,graded
54,166,0.0,0.4,0.0,True,ATTACKER,graded
54,173,0.0,0.4,0.0,True,ATTACKER,graded
54,180,0.0,0.4,0.0,True,ATTACKER,graded
54,187,0.0,0.4,0.0,True,ATTACKER,graded
54,193,0.0,0.4,0.0,True,ATTACKER,graded
54,214,0.5999999999999999,0.05,0.5499999999999998,False,ATTACKER,graded
55,2,0.0,0.4,0.0,True,ATTACKER,graded
55,3,0.0,0.4,0.0,True,ATTACKER,graded
55,7,0.95,0.05,0.8999999999999999,False,HONEST,graded
55,9,0.0,0.4,0.0,True,ATTACKER,graded
55,15,0.0,0.4,0.0,True,ATTACKER,graded
55,19,0.0,0.4,0.0,True,ATTACKER,graded
55,24,0.0,0.4,0.0,True,ATTACKER,graded
55,33,0.0,0.4,0.0,True,ATTACKER,graded
55,37,0.0,0.4,0.0,True,ATTACKER,graded
55,40,0.0,0.4,0.0,True,ATTACKER,graded
55,55,0.0,0.4,0.0,True,ATTACKER,graded
55,61,0.0,0.4,0.0,True,ATTACKER,graded
55,68,0.0,0.4,0.0,True,ATTACKER,graded
55,74,0.0,0.4,0.0,True,ATTACKER,graded
55,83,0.0,0.4,0.0,True,ATTACKER,graded
55,88,0.0,0.4,0.0,True,ATTACKER,graded
55,91,0.0,0.4,0.0,True,ATTACKER,graded
55,96,0.45,0.05,0.4,False,ATTACKER,graded
55,99,1.0,0.05,0.95,False,HONEST,graded
55,102,0.0,0.4,0.0,True,ATTACKER,graded
55,110,0.0,0.4,0.0,True,ATTACKER,graded
55,115,0.7499999999999999,0.1,0.6499999999999999,False,ATTACKER,graded
55,117,0.0,0.4,0.0,True,ATTACKER,graded
55,129,0.0,0.4,0.0,True,ATTACKER,graded
55,132,0.0,0.4,0.0,True,ATTACKER,graded
55,136,0.0,0.4,0.0,True,ATTACKER,graded
55,145,0.45,0.05,0.4,False,ATTACKER,graded
55,148,0.0,0.4,0.0,True,ATTACKER,graded
55,154,0.0,0.4,0.0,True,ATTACKER,graded
55,161,0.0,0.4,0.0,True,ATTACKER,graded
